"path","category","source","title","description","search_keywords"
"assets/images/places/zaghouan_naturespot_11.jpg","place-main-natureSpot","places.json","Zaghouan Ridge Nature Lookout","Scenic stop for slow walks, light hikes, and panoramic views. Accessible nature point in Zaghouan offering guided walks, open views, and easy half-day planning.","Zaghouan Tunisia, natureSpot, Nature, Panorama, Family, Mountains, Roman heritage, local travel"
"assets/images/places/zaghouan_naturespot_31.jpg","place-gallery-natureSpot","places.json","Zaghouan Ridge Nature Lookout gallery","Secondary gallery view for Zaghouan Ridge Nature Lookout in Zaghouan.","Zaghouan Tunisia, natureSpot, Nature, Panorama, Family, Mountains, Roman heritage, gallery"
"assets/images/places/zaghouan_restaurant_23.jpg","place-gallery-restaurant","places.json","Zaghouan Medina Table gallery","Secondary gallery view for Zaghouan Medina Table in Zaghouan.","Zaghouan Tunisia, restaurant, Culinary, Traditional, Local Partner, Mountains, Roman heritage, gallery"
"assets/images/places/zaghouan_restaurant_24.jpg","place-gallery-restaurant","places.json","Olive Route Kitchen Zaghouan gallery","Secondary gallery view for Olive Route Kitchen Zaghouan in Zaghouan.","Zaghouan Tunisia, restaurant, Culinary, Chef table, Food, Mountains, Roman heritage, gallery"
"assets/images/places/zaghouan_restaurant_3.jpg","place-main-restaurant","places.json","Zaghouan Medina Table","Seasonal Tunisian dishes, market ingredients, and generous local hospitality. A reliable culinary stop in Zaghouan focused on regional recipes, tasting plates, and warm service.","Zaghouan Tunisia, restaurant, Culinary, Traditional, Local Partner, Mountains, Roman heritage, local travel"
"assets/images/places/zaghouan_restaurant_4.jpg","place-main-restaurant","places.json","Olive Route Kitchen Zaghouan","Modern local dining with shared plates and regional produce. Contemporary Tunisian cooking in Zaghouan with polished plating and seasonal menus.","Zaghouan Tunisia, restaurant, Culinary, Chef table, Food, Mountains, Roman heritage, local travel"
"assets/images/places/zaghouan_transport_10.jpg","place-main-transport","places.json","Zaghouan Local Ride Collective","Private and shared transfer options connecting stations, stays, and key sights. Reliable local transport partner in Zaghouan with airport, station, city, and day-trip options.","Zaghouan Tunisia, transport, Transport, Private ride, Local Partner, Mountains, Roman heritage, local travel"
"assets/images/places/zaghouan_transport_30.jpg","place-gallery-transport","places.json","Zaghouan Local Ride Collective gallery","Secondary gallery view for Zaghouan Local Ride Collective in Zaghouan.","Zaghouan Tunisia, transport, Transport, Private ride, Local Partner, Mountains, Roman heritage, gallery"
"assets/images/regions/ariana_cover.jpg","region-cover","governorates.json","Ariana cover","Residential calm near the capital with gardens, food spots, and access to craft communities.","Ariana Tunisia city view, Family, Food, Craft, cover"
"assets/images/regions/ariana_hero.jpg","region-hero","governorates.json","Ariana hero","Residential calm near the capital with gardens, food spots, and access to craft communities.","Ariana Tunisia landscape, Family, Food, Craft, hero"
"assets/images/regions/beja_cover.jpg","region-cover","governorates.json","Beja cover","Rolling farmland, village craft, and generous inland food traditions.","Beja Tunisia city view, Countryside, Food, Agritourism, cover"
"assets/images/regions/beja_hero.jpg","region-hero","governorates.json","Beja hero","Rolling farmland, village craft, and generous inland food traditions.","Beja Tunisia landscape, Countryside, Food, Agritourism, hero"
"assets/images/regions/ben-arous_cover.jpg","region-cover","governorates.json","Ben Arous cover","A practical south-of-capital base with local cuisine, artisan clusters, and coastal access.","Ben Arous Tunisia city view, Local life, Cuisine, Access, cover"
"assets/images/regions/ben-arous_hero.jpg","region-hero","governorates.json","Ben Arous hero","A practical south-of-capital base with local cuisine, artisan clusters, and coastal access.","Ben Arous Tunisia landscape, Local life, Cuisine, Access, hero"
"assets/images/regions/bizerte_cover.jpg","region-cover","governorates.json","Bizerte cover","Northern sea light, medina charm, cliffs, lagoons, and seafood culture.","Bizerte Tunisia city view, Sea, Cliffs, Seafood, cover"
"assets/images/regions/bizerte_hero.jpg","region-hero","governorates.json","Bizerte hero","Northern sea light, medina charm, cliffs, lagoons, and seafood culture.","Bizerte Tunisia landscape, Sea, Cliffs, Seafood, hero"
"assets/images/regions/gabes_cover.jpg","region-cover","governorates.json","Gabes cover","Oasis-meets-sea landscapes with date culture, local markets, and southern routes.","Gabes Tunisia city view, Oasis, Markets, Sea, cover"
"assets/images/regions/gabes_hero.jpg","region-hero","governorates.json","Gabes hero","Oasis-meets-sea landscapes with date culture, local markets, and southern routes.","Gabes Tunisia landscape, Oasis, Markets, Sea, hero"
"assets/images/regions/gafsa_cover.jpg","region-cover","governorates.json","Gafsa cover","Historic oasis gateway with rugged scenery and restorative inland routes.","Gafsa Tunisia city view, Oasis, History, Nature, cover"
"assets/images/regions/gafsa_hero.jpg","region-hero","governorates.json","Gafsa hero","Historic oasis gateway with rugged scenery and restorative inland routes.","Gafsa Tunisia landscape, Oasis, History, Nature, hero"
"assets/images/regions/jendouba_cover.jpg","region-cover","governorates.json","Jendouba cover","Forest edges, Roman heritage, waterfalls, and cool-climate nature breaks.","Jendouba Tunisia city view, Forests, Heritage, Nature, cover"
"assets/images/regions/jendouba_hero.jpg","region-hero","governorates.json","Jendouba hero","Forest edges, Roman heritage, waterfalls, and cool-climate nature breaks.","Jendouba Tunisia landscape, Forests, Heritage, Nature, hero"
"assets/images/regions/kairouan_cover.jpg","region-cover","governorates.json","Kairouan cover","Sacred heritage, medina craftsmanship, and deep-rooted culinary traditions.","Kairouan Tunisia city view, Sacred heritage, Craft, Cuisine, cover"
"assets/images/regions/kairouan_hero.jpg","region-hero","governorates.json","Kairouan hero","Sacred heritage, medina craftsmanship, and deep-rooted culinary traditions.","Kairouan Tunisia landscape, Sacred heritage, Craft, Cuisine, hero"
"assets/images/regions/kasserine_cover.jpg","region-cover","governorates.json","Kasserine cover","Mountain energy, national park edges, and active outdoor escapes.","Kasserine Tunisia city view, Adventure, Mountains, Nature, cover"
"assets/images/regions/kasserine_hero.jpg","region-hero","governorates.json","Kasserine hero","Mountain energy, national park edges, and active outdoor escapes.","Kasserine Tunisia landscape, Adventure, Mountains, Nature, hero"
"assets/images/regions/kebili_cover.jpg","region-cover","governorates.json","Kebili cover","Sahara threshold, dunes, oasis routes, and wide-open adventure design.","Kebili Tunisia city view, Sahara, Dunes, Adventure, cover"
"assets/images/regions/kebili_hero.jpg","region-hero","governorates.json","Kebili hero","Sahara threshold, dunes, oasis routes, and wide-open adventure design.","Kebili Tunisia landscape, Sahara, Dunes, Adventure, hero"
"assets/images/regions/kef_cover.jpg","region-cover","governorates.json","Kef cover","Hilltop history, strong regional food, and heritage layers looking over the northwest.","Kef Tunisia city view, Hill town, History, Food, cover"
"assets/images/regions/kef_hero.jpg","region-hero","governorates.json","Kef hero","Hilltop history, strong regional food, and heritage layers looking over the northwest.","Kef Tunisia landscape, Hill town, History, Food, hero"
"assets/images/regions/mahdia_cover.jpg","region-cover","governorates.json","Mahdia cover","Soft sea colors, fishing heritage, artisan detail, and low-key luxury.","Mahdia Tunisia city view, Sea, Craft, Slow luxury, cover"
"assets/images/regions/mahdia_hero.jpg","region-hero","governorates.json","Mahdia hero","Soft sea colors, fishing heritage, artisan detail, and low-key luxury.","Mahdia Tunisia landscape, Sea, Craft, Slow luxury, hero"
"assets/images/regions/manouba_cover.jpg","region-cover","governorates.json","Manouba cover","Green pockets, heritage edges, and community-led addresses close to Tunis.","Manouba Tunisia city view, Heritage, Gardens, Slow travel, cover"
"assets/images/regions/manouba_hero.jpg","region-hero","governorates.json","Manouba hero","Green pockets, heritage edges, and community-led addresses close to Tunis.","Manouba Tunisia landscape, Heritage, Gardens, Slow travel, hero"
"assets/images/regions/medenine_cover.jpg","region-cover","governorates.json","Medenine cover","Gateway to ksour villages, island departures, and south-bound cultural routes.","Medenine Tunisia city view, Ksour, Islands, Culture, cover"
"assets/images/regions/medenine_hero.jpg","region-hero","governorates.json","Medenine hero","Gateway to ksour villages, island departures, and south-bound cultural routes.","Medenine Tunisia landscape, Ksour, Islands, Culture, hero"
"assets/images/regions/monastir_cover.jpg","region-cover","governorates.json","Monastir cover","Calm waterfront stays, ribat heritage, and polished coastal escapes.","Monastir Tunisia city view, Waterfront, Culture, Relax, cover"
"assets/images/regions/monastir_hero.jpg","region-hero","governorates.json","Monastir hero","Calm waterfront stays, ribat heritage, and polished coastal escapes.","Monastir Tunisia landscape, Waterfront, Culture, Relax, hero"
"assets/images/regions/nabeul_cover.jpg","region-cover","governorates.json","Nabeul cover","Cap Bon ceramics, beaches, citrus notes, and easy seaside escapes.","Nabeul Tunisia city view, Coast, Ceramics, Cuisine, cover"
"assets/images/regions/nabeul_hero.jpg","region-hero","governorates.json","Nabeul hero","Cap Bon ceramics, beaches, citrus notes, and easy seaside escapes.","Nabeul Tunisia landscape, Coast, Ceramics, Cuisine, hero"
"assets/images/regions/sfax_cover.jpg","region-cover","governorates.json","Sfax cover","Business energy, strong food identity, island gateways, and artisanal know-how.","Sfax Tunisia city view, Business, Food, Islands, cover"
"assets/images/regions/sfax_hero.jpg","region-hero","governorates.json","Sfax hero","Business energy, strong food identity, island gateways, and artisanal know-how.","Sfax Tunisia landscape, Business, Food, Islands, hero"
"assets/images/regions/sidi-bouzid_cover.jpg","region-cover","governorates.json","Sidi Bouzid cover","Authentic inland life, farming roots, and practical base camps for local discovery.","Sidi Bouzid Tunisia city view, Rural life, Food, Community, cover"
"assets/images/regions/sidi-bouzid_hero.jpg","region-hero","governorates.json","Sidi Bouzid hero","Authentic inland life, farming roots, and practical base camps for local discovery.","Sidi Bouzid Tunisia landscape, Rural life, Food, Community, hero"
"assets/images/regions/siliana_cover.jpg","region-cover","governorates.json","Siliana cover","Rural calm, rocky panoramas, and community-driven craft and nature experiences.","Siliana Tunisia city view, Panorama, Craft, Slow routes, cover"
"assets/images/regions/siliana_hero.jpg","region-hero","governorates.json","Siliana hero","Rural calm, rocky panoramas, and community-driven craft and nature experiences.","Siliana Tunisia landscape, Panorama, Craft, Slow routes, hero"
"assets/images/regions/sousse_cover.jpg","region-cover","governorates.json","Sousse cover","Beach city rhythm, heritage core, resorts, and lively dining scenes.","Sousse Tunisia city view, Beach, Nightlife, Heritage, cover"
"assets/images/regions/sousse_hero.jpg","region-hero","governorates.json","Sousse hero","Beach city rhythm, heritage core, resorts, and lively dining scenes.","Sousse Tunisia landscape, Beach, Nightlife, Heritage, hero"
"assets/images/regions/tataouine_cover.jpg","region-cover","governorates.json","Tataouine cover","Dramatic desert architecture, troglodyte landscapes, and iconic southern adventure.","Tataouine Tunisia city view, Desert, Ksour, Adventure, cover"
